Date,Open,High,Low,Close,Adj Close,Volume
2003/12/1,1015,1044.199951,1015,1029,1029,0
2004/1/1,1029,1088.800049,1029,1038,1038,0
2004/2/1,1038,1088.5,1038,1080,1080,0
2004/3/1,1080,1088.199951,1080,1081,1081,0
2004/4/1,1083.800049,1093,1077.599976,1093,1093,0
2004/5/1,1093,1093.900024,1083,1088,1088,0
2004/6/1,1094.699951,1094.699951,1076.400024,1088,1088,0
2004/7/1,1083.099976,1088,1065,1079,1079,0
2004/8/1,1079,1079,1052.400024,1054,1054,0
2004/9/1,1049,1062.300049,1030.900024,1053,1053,0
2004/10/1,1026.300049,1053,1026.300049,1053,1053,0
2004/11/1,1030.199951,1039.599976,1027,1027,1027,0
2004/12/1,1039.699951,1039.699951,1013.5,1014.299988,1014.299988,0
2005/1/1,1027,1095.400024,1016,1075,1075,0
2005/2/1,1065.599976,1085,1059.400024,1085,1085,0
2005/3/1,1078.400024,1085,1056.599976,1085,1085,0
2005/4/1,1055,1085,1046.599976,1085,1085,0
2005/5/1,1061,1085,1055.099976,1085,1085,0
2005/6/1,1082.900024,1094.199951,1066.900024,1078.300049,1078.300049,0
2005/7/1,1072.099976,1125,1063.900024,1116,1116,0
2005/8/1,1134,1136.5,1075.099976,1131,1131,0
2005/9/1,1131,1140,1083.099976,1120,1120,0
2005/10/1,1120,1143,1098.199951,1115,1115,0
2005/11/1,1142,1196,1121.599976,1185,1185,0
2005/12/1,1185,1186,1109,1145,1145,0
2006/1/1,1145,1191,1116.5,1176,1176,0
2006/2/1,1176,1194,1138.199951,1185,1185,0
2006/3/1,1185,1216.050049,1151,1178,1178,0
2006/4/1,1176.400024,1205,1157.400024,1200,1200,0
2006/5/1,1174.800049,1237,1174.800049,1227,1227,0
2006/6/1,1207.599976,1235,1199.300049,1203.300049,1203.300049,0
2006/7/1,1204.5,1255,1204.5,1255,1255,0
2006/8/1,1246.800049,1294,1235.300049,1281.599976,1281.599976,0
2006/9/1,1294,1301.199951,1173.099976,1235.5,1235.5,0
2006/10/1,1236,1294,1206.900024,1245.300049,1245.300049,0
2006/11/1,1244.5,1279,1235.5,1235.5,1235.5,0
2006/12/1,1234.599976,1260,1218.400024,1220.599976,1220.599976,0
2007/1/1,1220.599976,1300,1220.599976,1243.699951,1243.699951,0
2007/2/1,1242.599976,1290,1219.5,1208.599976,1208.599976,0
2007/3/1,1208.099976,1235,1200.199951,1191.800049,1191.800049,0
2007/4/1,1191.800049,1250,1191.800049,1233.699951,1233.699951,0
2007/5/1,1232.800049,1251,1221.199951,1231.5,1231.5,0
2007/6/1,1231.599976,1250.400024,1218.599976,1218,1218,0
2007/7/1,1217.900024,1279,1217.900024,1254.699951,1254.699951,0
2007/8/1,1256.199951,1267.900024,1245,1261.099976,1261.099976,0
2007/9/1,1259.599976,1260.400024,1204.199951,1204.199951,1204.199951,0
2007/10/1,1236.300049,1236.400024,1097.300049,1140,1140,0
2007/11/1,1120,1174.699951,1101.199951,1157,1157,0
2007/12/1,1151.900024,1167.300049,1094.900024,1149.699951,1149.699951,0
2008/1/1,1149.699951,1165,1112.900024,1153.300049,1153.300049,0
2008/2/1,1152.199951,1160,1122,1142.800049,1142.800049,0
2008/3/1,1138,1221,1138,1206.5,1206.5,0
2008/4/1,1180.699951,1229.400024,1148,1193,1193,0
2008/5/1,1193,1205,1154,1173.300049,1173.300049,0
2008/6/1,1173.199951,1183.5,1138,1152,1152,0
2008/7/1,1160.300049,1169,1124,1139.5,1139.5,0
2008/8/1,1144.300049,1146.699951,1135.599976,1144.300049,1144.300049,0
2008/9/1,1150,1157.199951,1115,1155.900024,1155.900024,0
2008/10/1,1156.5,1306.300049,1139.599976,1251.300049,1251.300049,0
2008/11/1,1251.300049,1275.099976,1190.599976,1261.099976,1261.099976,0
2008/12/1,1240,1322.099976,1225,1294.099976,1294.099976,0
2009/1/1,1294.599976,1390,1268.5,1268.5,1268.5,0
2009/2/1,1268.5,1325,1263.400024,1300.900024,1300.900024,0
2009/3/1,1290,1313.099976,1238.900024,1297.199951,1297.199951,0
2009/4/1,1308.300049,1338,1299.099976,1316.800049,1316.800049,0
2009/5/1,1318.099976,1324.900024,1288.900024,1301.099976,1301.099976,0
2009/6/1,1315,1318.5,1268.599976,1292.900024,1292.900024,0
2009/7/1,1300,1320,1289.699951,1304.199951,1304.199951,0
2009/8/1,1315,1315,1283.199951,1298.400024,1298.400024,0
2009/9/1,1293.199951,1305,1272,1292.400024,1292.400024,0
2009/10/1,1288.800049,1311.199951,1284.5,1293.199951,1293.199951,0
2009/11/1,1301,1319.099976,1294.199951,1319.099976,1319.099976,0
2009/12/1,1318.599976,1334.099976,1295.5,1318.400024,1318.400024,0
2010/1/1,1328.800049,1342,1306.800049,1327.099976,1327.099976,0
2010/2/1,1321.199951,1338.400024,1318.5,1331.099976,1331.099976,0
2010/3/1,1337.5,1344,1325.5,1335.099976,1335.099976,0
2010/4/1,1340.300049,1368.800049,1332.400024,1361.400024,1361.400024,0
2010/5/1,1362.900024,1519,1362.900024,1405.099976,1405.099976,0
2010/6/1,1443.099976,1446.199951,1404.599976,1440.900024,1440.900024,0
2010/7/1,1456.900024,1495.699951,1435,1495.699951,1495.699951,0
2010/8/1,1491.199951,1502.699951,1483.900024,1498.400024,1498.400024,0
2010/9/1,1498.099976,1504,1475.900024,1478.800049,1478.800049,0
2010/10/1,1466.800049,1496.099976,1434.5,1476,1476,0
2010/11/1,1479.800049,1488,1459.599976,1459.699951,1459.699951,0
2010/12/1,1465,1482.099976,1405.400024,1461.699951,1461.699951,0
2011/1/1,1469.900024,1492.699951,1437.800049,1489.599976,1489.599976,0
2011/2/1,1484.400024,1498.099976,1477.300049,1494.800049,1494.800049,0
2011/3/1,1499.5,1499.5,1469.699951,1482.5,1482.5,0
2011/4/1,1484.5,1497.800049,1471.599976,1487.900024,1487.900024,0
2011/5/1,1490.199951,1532,1488,1516.400024,1516.400024,0
2011/6/1,1516,1599.5,1516,1599.5,1599.5,0
2011/7/1,1586.199951,1603.400024,1530.099976,1568.900024,1568.900024,0
2011/8/1,1576.699951,1608.5,1530.599976,1599.699951,1599.699951,0
2011/9/1,1598.900024,1654.400024,1598.900024,1635.099976,1635.099976,0
2011/10/1,1632.699951,1797.400024,1632.699951,1724.900024,1724.900024,0
2011/11/1,1764.800049,1779.5,1667,1667,1667,0
2011/12/1,1639.699951,1658.699951,1559.300049,1554.900024,1554.900024,0
2012/1/1,1559.099976,1579.199951,1551.900024,1581.300049,1581.300049,0
2012/2/1,1574.800049,1575.800049,1562.5,1569.400024,1569.400024,0
2012/3/1,1572.300049,1576.800049,1560.099976,1569.599976,1569.599976,0
2012/4/1,1567,1573.199951,1557,1560.699951,1560.699951,0
2012/5/1,1560.400024,1578.599976,1548.800049,1574.5,1574.5,0
2012/6/1,1562.699951,1578.800049,1539.099976,1539.099976,1539.099976,0
2012/7/1,1544,1578.800049,1544,1556,1556,0
2012/8/1,1550.900024,1555.300049,1535.099976,1554.300049,1554.300049,0
2012/9/1,1550.800049,1558.400024,1530.699951,1558.400024,1558.400024,0
2012/10/1,1553.599976,1575.199951,1547.900024,1561.5,1561.5,0
2012/11/1,1572,1586.300049,1566.599976,1581.300049,1581.300049,0
2012/12/1,1578,1579.599976,1554.800049,1554.800049,1554.800049,0
2013/1/1,1558.300049,1599.800049,1558.300049,1591.099976,1591.099976,0
2013/2/1,1600.199951,1624.300049,1563.099976,1600.199951,1600.199951,0
2013/3/1,1600,1613,1576.900024,1577.400024,1577.400024,0
2013/4/1,1577.400024,1597.300049,1574,1587,1587,0
2013/5/1,1579.099976,1596.599976,1579.099976,1587.900024,1587.900024,0
2013/6/1,1596.099976,1612.099976,1578.099976,1600.800049,1600.800049,0
2013/7/1,1600.400024,1600.400024,1573,1583,1583,0
2013/8/1,1578.800049,1584.599976,1572.5,1581.400024,1581.400024,0
2013/9/1,1578.099976,1580.099976,1567.599976,1571.900024,1571.900024,0
2013/10/1,1569.099976,1582.599976,1567.800049,1573.900024,1573.900024,0
2013/11/1,1567.900024,1584.400024,1566,1576.199951,1576.199951,0
2013/12/1,1576.199951,1577.5,1525.199951,1551.900024,1551.900024,0
2014/1/1,1552.300049,1593.900024,1550.5,1584.699951,1584.699951,0
2014/2/1,1593.300049,1594.099976,1577.5,1588.099976,1588.099976,0
2014/3/1,1588.900024,1614.099976,1582.400024,1596.400024,1596.400024,0
2014/4/1,1603.599976,1613,1589.400024,1607,1607,0
2014/5/1,1603.199951,1630,1601.300049,1624.400024,1624.400024,0
2014/6/1,1626.199951,1654.400024,1612.699951,1617.099976,1617.099976,0
2014/7/1,1613.400024,1634.800049,1613.400024,1623.800049,1623.800049,0
2014/8/1,1622.599976,1642.900024,1617.400024,1635.800049,1635.800049,0
2014/9/1,1636.400024,1648.900024,1619,1639.5,1639.5,0
2014/10/1,1632.699951,1682.900024,1625.599976,1669.599976,1669.599976,0
2014/11/1,1676.900024,1706.199951,1659.699951,1704,1704,0
2014/12/1,1706,1713.199951,1657.099976,1703.699951,1703.699951,0
2015/1/1,1701.800049,1833,1685.900024,1741.300049,1741.300049,0
2015/2/1,1733.900024,1812.5,1718.599976,1776.5,1776.5,0
2015/3/1,1797.199951,1817.599976,1763.300049,1807.5,1807.5,0
2015/4/1,1804.199951,1940.699951,1780.5,1939.900024,1939.900024,0
2015/5/1,1937.400024,2045.599976,1919,2045.599976,2045.599976,0
2015/6/1,2039.5,2260.800049,1914.699951,1931.199951,1931.199951,0
2015/7/1,1958.699951,2198.600098,1949.5,2066,2066,0
2015/8/1,2080,2116.300049,2043.199951,2095.699951,2095.699951,0
2015/9/1,2092.5,2150.600098,2092.5,2113.899902,2113.899902,0
2015/10/1,2123.800049,2178.300049,2107.100098,2134.100098,2134.100098,0
2015/11/1,2124.300049,2135.600098,2087.699951,2114.199951,2114.199951,0
2015/12/1,2117.199951,2128.800049,2042.199951,2113.899902,2113.899902,0
2016/1/1,2120.600098,2153.699951,2114.399902,2138.300049,2138.300049,0
2016/2/1,2156.300049,2163.100098,2102.5,2161.899902,2161.899902,0
2016/3/1,2145,2149,2100.199951,2140.5,2140.5,0
2016/4/1,2142.600098,2164.399902,2132.300049,2132.300049,2132.300049,0
2016/5/1,2129.100098,2159.5,2129.100098,2146.100098,2146.100098,0
2016/6/1,2149.199951,2163.800049,2106.399902,2140,2140,0
2016/7/1,2152.399902,2166.699951,2127.800049,2129.899902,2129.899902,0
2016/8/1,2130.800049,2162.300049,2130.800049,2143.899902,2143.899902,0
2016/9/1,2136.199951,2148.399902,2122.199951,2136.699951,2136.699951,0
2016/10/1,2125.399902,2147.300049,2125.399902,2124.199951,2124.199951,0
2016/11/1,2135.899902,2162,2118.699951,2121.399902,2121.399902,0
2016/12/1,2143.699951,2167.300049,2112.699951,2124.899902,2124.899902,0
2017/1/1,2139.899902,2212.899902,2117,2180.399902,2180.399902,0
2017/2/1,2179.300049,2199.5,2172.600098,2188,2188,0
2017/3/1,2196,2196.300049,2165,2197.800049,2197.800049,0
2017/4/1,2190.800049,2233.199951,2155.699951,2197.800049,2197.800049,0
2017/5/1,2195.800049,2233.699951,2178.800049,2185.100098,2185.100098,0
2017/6/1,2187.399902,2240,2178.100098,2187.699951,2187.699951,0
2017/7/1,2190.199951,2240.100098,2172.399902,2183.399902,2183.399902,0
2017/8/1,2179.899902,2242.699951,2172,2210.600098,2210.600098,0
2017/9/1,2189.699951,2244.600098,2187.699951,2200.899902,2200.899902,0
2017/10/1,2203.800049,2248,2194.600098,2199.699951,2199.699951,0
2017/11/1,2201.899902,2543.399902,2185.600098,2197.199951,2197.199951,0
2017/12/1,2185.300049,2243.300049,2178.800049,2195.100098,2195.100098,0
2018/1/1,2195.100098,2249.5,2178.199951,2244.699951,2244.699951,0
2018/2/1,2212.899902,2257.5,2193.800049,2250,2250,0
2018/3/1,2216.300049,2260.5,2194.100098,2253.699951,2253.699951,0
2018/4/1,2217,2287.300049,2210.399902,2278,2278,0
2018/5/1,2245.600098,2287.300049,2231.100098,2275.699951,2275.699951,0
2018/6/1,2236.5,2283.399902,2218.800049,2269.5,2269.5,0
2018/7/1,2276.300049,2280.300049,2217,2273.800049,2273.800049,0
2018/8/1,2275.899902,2284.399902,2223.399902,2277,2277,0
2018/9/1,2246.399902,2287.5,2232.100098,2278.800049,2278.800049,0
2018/10/1,2235,2294.100098,2232.800049,2285,2285,0
2018/11/1,2285.199951,2307.100098,2251.399902,2295.300049,2295.300049,0
2018/12/1,2295.300049,2306.100098,2248.899902,2295.399902,2295.399902,0
2019/1/1,2294.899902,2315.800049,2254.699951,2310.100098,2310.100098,0
2019/2/1,2279.199951,2347.800049,2278.699951,2335.199951,2335.199951,0
2019/3/1,2346.800049,2365.699951,2295.300049,2310.199951,2310.199951,0
2019/4/1,2266.800049,2320.100098,2253.800049,2300.300049,2300.300049,0
2019/5/1,2298.800049,2310.5,2245.5,2291,2291,0
2019/6/1,2253.399902,2300.199951,2240.300049,2298.300049,2298.300049,0
2019/7/1,2294.399902,2299.300049,2244.899902,2294,2294,0
2019/8/1,2269,2303.600098,2217.100098,2293.399902,2293.399902,0
2019/9/1,2256,2303.600098,2233,2292.600098,2292.600098,0
2019/10/1,2256.800049,2298.699951,2243.899902,2298.300049,2298.300049,0
2019/11/1,2298.699951,2303.399902,2252.065918,2296.5,2296.5,0
2019/12/1,2252.065918,2296.5,2239.271729,2293.199951,2293.199951,0
2020/1/1,2292.600098,2305.199951,2246.31958,2264.811035,2264.811035,0
2020/2/1,2305.199951,2306.100098,2253.488037,2303.800049,2303.800049,0
2020/3/1,2303.800049,2309.100098,2236.114258,2305.699951,2305.699951,0
2020/4/1,2305.699951,2314.399902,2248.532471,2310.199951,2310.199951,0
2020/5/1,2309.199951,2310.699951,2252.864502,2310.600098,2310.600098,0
2020/6/1,2307.899902,2318.985107,2270.593018,2317.985107,2317.985107,0
2020/7/1,2317.985107,2326.985107,2273.106201,2324.625,2324.625,0
2020/8/1,2324.625,2327.985107,2279.918213,2319.985107,2319.985107,0
2020/9/1,2318.065918,2325.698975,2276.773926,2318.641113,2318.641113,0
2020/10/1,2320.823975,2328.606934,2275.166992,2282.904785,2282.904785,0
2020/11/1,2325.735107,2325.735107,2273.751221,2318.928955,2318.928955,0
2020/12/1,2319.420898,2326.388916,2258.636963,2319.072021,2319.072021,0
2021/1/1,2318.521973,2332.926025,2274.996826,2318.985107,2318.985107,0
2021/2/1,2318.985107,2321.485107,2267.046143,2317.983887,2317.983887,0
2021/3/1,2318.721924,2319.620117,2263.37085,2318.985107,2318.985107,0
2021/4/1,2318.985107,2323.733887,2261.507324,2318.47998,2318.47998,0
2021/5/1,2288.978027,2328.697021,2260.415527,2318.420898,2318.420898,0
2021/6/1,2319.202881,2321.258057,2276.895996,2318.985107,2318.985107,0
2021/7/1,2318.985107,2319.967041,2269.473145,2319.356934,2319.356934,0
2021/8/1,2319.356934,2323.11499,2273.001709,2318.985107,2318.985107,0
2021/9/1,2317.034912,2320.312988,2277.869141,2309.985107,2309.985107,0
2021/10/1,2299.985107,2309.985107,2257.213135,2299.985107,2299.985107,0
2021/11/1,2299.985107,2305.485107,2257.893555,2299.985107,2299.985107,0
2021/12/1,2299.985107,2309.986084,2250.684814,2299.985107,2299.985107,0
2022/1/1,2299.985107,2312.985107,2252.654053,2262.839355,2262.839355,0
2022/2/1,2310.985107,2322.26001,2253.585449,2253.585449,2253.585449,0
2022/3/1,2314.985107,2326.985107,2264.782471,2319.985107,2319.985107,0
2022/4/1,2319.985107,2334.914063,2275.949707,2323.985107,2323.985107,0
2022/5/1,2323.985107,2329.485107,2259.469971,2326.985107,2326.985107,0
2022/6/1,2327.985107,2334.485107,2282.53833,2332.985107,2332.985107,0
2022/7/1,2331.985107,2336.175049,2272.282715,2332.595947,2332.595947,0
2022/8/1,2329.985107,2343.730957,2280.501709,2331.985107,2331.985107,0
2022/9/1,2330.985107,2336.320068,2254.55542,2331.985107,2331.985107,0
2022/10/1,2331.985107,2340.400879,2255.136719,2333.665039,2333.665039,0
2022/11/1,2331.985107,2333.985107,2238.393311,2331.985107,2331.985107,0
2022/12/1,2331.985107,2341.383057,2284.355469,2331.985107,2331.985107,0
2023/1/1,2331.985107,2340.590088,2282.048096,2331.985107,2331.985107,0
2023/2/1,2331.985107,2341.709961,2271.463867,2331.985107,2331.985107,0
2023/3/1,2331.985107,2342.653076,2260.934082,2331.985107,2331.985107,0
2023/4/1,2331.985107,2355.985107,2274.111572,2350.485107,2350.485107,0
2023/5/1,2350.485107,2369.490967,2299.959961,2364.985107,2364.985107,0
2023/6/1,2364.985107,2421.985107,2327.41333,2414.553955,2414.553955,0
2023/7/1,2414.553955,2464.985107,2351.71875,2450.399902,2450.399902,0
2023/8/1,2454.985107,2506.795898,2428.764404,2504.985107,2504.985107,0
2023/9/1,2504.985107,2514.985107,2407.880859,2509.985107,2509.985107,0
2023/10/1,2463.136963,2514.986084,2434.278809,2498.985107,2498.985107,0
2023/11/1,2499.985107,2516.985107,2430.926758,2504.985107,2504.985107,0
2023/12/1,2504.985107,2521.610107,2450.840332,2476.595459,2476.595459,0
2024/1/1,2509.985107,2559.985107,2461.19458,2544.985107,2544.985107,0
2024/2/1,2520.417969,2549.985107,2496.50708,2542.908936,2542.908936,0
2024/3/1,2549.985107,2581.495117,2485.114502,2530.296631,2530.296631,0
2024/4/1,2564.985107,2584.985107,2526.961914,2573.795898,2573.795898,0
